rank,dataset_index,true_label,predicted_label,cat_similarity,dog_similarity,cat_dog_margin,is_true_cat
6737,2791,horse,horse,0.194944,0.220802,-0.025858,False
6738,7280,automobile,automobile,0.194931,0.209109,-0.014178,False
6739,4603,frog,bird,0.194923,0.207840,-0.012916,False
6740,6615,horse,horse,0.194923,0.217679,-0.022756,False
6741,4422,cat,ship,0.194919,0.204607,-0.009687,True
6742,9937,deer,deer,0.194919,0.207430,-0.012511,False
6743,80,ship,ship,0.194892,0.191310,0.003582,False
6744,7715,automobile,automobile,0.194879,0.198903,-0.004024,False
6745,5679,airplane,airplane,0.194874,0.210254,-0.015380,False
6746,5383,ship,ship,0.194870,0.202943,-0.008073,False
6747,55,ship,ship,0.194869,0.199243,-0.004374,False
6748,5672,ship,ship,0.194868,0.206944,-0.012077,False
6749,3676,truck,truck,0.194865,0.216362,-0.021496,False
6750,4911,ship,ship,0.194863,0.208594,-0.013730,False
6751,8939,ship,ship,0.194855,0.221382,-0.026527,False
6752,3517,automobile,automobile,0.194853,0.201688,-0.006835,False
6753,7480,automobile,automobile,0.194851,0.213432,-0.018581,False
6754,5466,ship,ship,0.194843,0.215602,-0.020759,False
6755,9222,horse,horse,0.194836,0.214275,-0.019440,False
6756,5273,horse,horse,0.194828,0.242839,-0.048011,False
6757,6691,ship,ship,0.194818,0.205350,-0.010532,False
6758,3802,horse,horse,0.194816,0.213368,-0.018552,False
6759,7982,truck,truck,0.194810,0.207519,-0.012709,False
6760,4030,automobile,automobile,0.194807,0.208933,-0.014126,False
6761,968,automobile,automobile,0.194801,0.211456,-0.016656,False
6762,4502,horse,horse,0.194796,0.216499,-0.021704,False
6763,694,ship,ship,0.194790,0.199449,-0.004659,False
6764,4142,ship,ship,0.194780,0.206219,-0.011439,False
6765,9880,horse,horse,0.194775,0.216334,-0.021559,False
6766,7165,airplane,airplane,0.194768,0.218621,-0.023853,False
6767,5668,horse,horse,0.194767,0.212586,-0.017819,False
6768,305,automobile,automobile,0.194762,0.221876,-0.027114,False
6769,7595,automobile,automobile,0.194751,0.215169,-0.020418,False
6770,3976,automobile,automobile,0.194750,0.203065,-0.008315,False
6771,2272,horse,horse,0.194749,0.210254,-0.015505,False
6772,5495,deer,deer,0.194747,0.220720,-0.025973,False
6773,748,bird,bird,0.194744,0.207812,-0.013068,False
6774,2973,airplane,airplane,0.194741,0.199053,-0.004312,False
6775,4212,automobile,automobile,0.194741,0.210113,-0.015372,False
6776,3961,ship,ship,0.194737,0.195449,-0.000712,False
6777,3317,horse,horse,0.194727,0.215579,-0.020851,False
6778,7506,deer,deer,0.194724,0.229402,-0.034678,False
6779,6462,airplane,airplane,0.194722,0.206875,-0.012153,False
6780,2773,automobile,automobile,0.194722,0.209766,-0.015044,False
6781,9280,truck,truck,0.194716,0.209237,-0.014520,False
6782,708,ship,ship,0.194716,0.203518,-0.008802,False
6783,350,truck,truck,0.194705,0.203710,-0.009005,False
6784,9987,airplane,airplane,0.194702,0.209490,-0.014787,False
6785,257,airplane,airplane,0.194697,0.204140,-0.009444,False
6786,3365,truck,truck,0.194691,0.210167,-0.015476,False
6787,4667,airplane,airplane,0.194689,0.209922,-0.015233,False
6788,7819,automobile,automobile,0.194688,0.216264,-0.021576,False
6789,6939,bird,bird,0.194669,0.210033,-0.015364,False
6790,6061,airplane,airplane,0.194660,0.213379,-0.018719,False
6791,3229,truck,truck,0.194659,0.208338,-0.013679,False
6792,9270,truck,truck,0.194659,0.206054,-0.011396,False
6793,469,ship,ship,0.194651,0.203998,-0.009347,False
6794,6860,airplane,bird,0.194643,0.191704,0.002939,False
6795,9543,bird,bird,0.194638,0.209242,-0.014603,False
6796,7409,ship,ship,0.194636,0.218850,-0.024214,False
6797,7362,truck,truck,0.194632,0.203483,-0.008851,False
6798,2914,frog,frog,0.194616,0.205491,-0.010874,False
6799,6648,airplane,airplane,0.194599,0.216638,-0.022038,False
6800,3800,truck,truck,0.194593,0.206459,-0.011866,False
6801,5173,airplane,airplane,0.194576,0.211278,-0.016702,False
6802,9708,truck,truck,0.194575,0.207942,-0.013367,False
6803,9808,automobile,automobile,0.194574,0.198109,-0.003536,False
6804,1991,automobile,automobile,0.194573,0.205988,-0.011414,False
6805,3611,automobile,automobile,0.194564,0.207447,-0.012883,False
6806,2190,truck,truck,0.194558,0.206039,-0.011481,False
6807,7899,horse,horse,0.194553,0.211040,-0.016487,False
6808,3206,ship,ship,0.194550,0.193010,0.001540,False
6809,4425,automobile,automobile,0.194549,0.211159,-0.016609,False
6810,9143,truck,truck,0.194549,0.217043,-0.022493,False
6811,5051,automobile,automobile,0.194530,0.216120,-0.021590,False
6812,1037,horse,horse,0.194528,0.210804,-0.016276,False
6813,7237,horse,horse,0.194528,0.209982,-0.015455,False
6814,7674,automobile,automobile,0.194525,0.210160,-0.015635,False
6815,9085,truck,truck,0.194520,0.210330,-0.015809,False
6816,4789,truck,truck,0.194513,0.211524,-0.017011,False
6817,381,truck,truck,0.194505,0.208160,-0.013655,False
6818,5735,airplane,airplane,0.194502,0.204153,-0.009651,False
6819,79,ship,ship,0.194496,0.193816,0.000681,False
6820,3178,dog,dog,0.194496,0.267552,-0.073056,False
6821,3064,automobile,automobile,0.194492,0.194333,0.000159,False
6822,3632,automobile,automobile,0.194482,0.200328,-0.005846,False
6823,1534,deer,deer,0.194476,0.218550,-0.024074,False
6824,985,ship,ship,0.194462,0.207717,-0.013255,False
6825,4439,truck,truck,0.194457,0.208932,-0.014474,False
6826,8604,frog,bird,0.194455,0.202333,-0.007877,False
6827,9227,automobile,truck,0.194455,0.214915,-0.020460,False
6828,5107,truck,truck,0.194446,0.213824,-0.019378,False
6829,3117,airplane,ship,0.194438,0.195784,-0.001346,False
6830,401,ship,ship,0.194437,0.214854,-0.020417,False
6831,8639,horse,horse,0.194435,0.215647,-0.021212,False
6832,9658,truck,truck,0.194410,0.208489,-0.014079,False
6833,9075,airplane,airplane,0.194402,0.200570,-0.006168,False
6834,4349,airplane,airplane,0.194402,0.211862,-0.017460,False
6835,1459,ship,ship,0.194397,0.207737,-0.013341,False
6836,3383,ship,ship,0.194393,0.200143,-0.005750,False
6837,114,automobile,automobile,0.194390,0.208372,-0.013982,False
6838,5069,truck,truck,0.194388,0.209723,-0.015335,False
6839,1215,horse,horse,0.194385,0.206618,-0.012233,False
6840,1828,horse,horse,0.194383,0.220661,-0.026279,False
6841,8230,airplane,airplane,0.194376,0.215923,-0.021547,False
6842,4173,deer,deer,0.194375,0.220632,-0.026257,False
6843,7315,airplane,airplane,0.194368,0.202643,-0.008275,False
6844,3891,automobile,automobile,0.194318,0.204304,-0.009985,False
6845,6074,deer,horse,0.194308,0.220840,-0.026533,False
6846,984,horse,horse,0.194299,0.218392,-0.024093,False
6847,4822,automobile,automobile,0.194288,0.212407,-0.018119,False
6848,6399,automobile,automobile,0.194276,0.212584,-0.018307,False
6849,1969,automobile,automobile,0.194270,0.218269,-0.023999,False
6850,4129,automobile,automobile,0.194267,0.203920,-0.009654,False
6851,3749,ship,ship,0.194261,0.220136,-0.025875,False
6852,7957,deer,horse,0.194255,0.221644,-0.027389,False
6853,1891,ship,ship,0.194252,0.208874,-0.014622,False
6854,6437,airplane,airplane,0.194247,0.206527,-0.012281,False
6855,4305,airplane,airplane,0.194241,0.208794,-0.014553,False
6856,170,truck,truck,0.194235,0.206251,-0.012016,False
6857,3460,automobile,automobile,0.194232,0.206692,-0.012460,False
6858,5192,truck,truck,0.194223,0.204274,-0.010051,False
6859,9412,ship,ship,0.194221,0.199576,-0.005355,False
6860,8058,deer,horse,0.194209,0.232928,-0.038719,False
6861,6983,truck,truck,0.194209,0.204555,-0.010347,False
6862,7459,ship,ship,0.194202,0.202233,-0.008031,False
6863,1156,automobile,automobile,0.194201,0.220057,-0.025856,False
6864,6112,ship,ship,0.194194,0.211128,-0.016934,False
6865,2877,airplane,ship,0.194181,0.202471,-0.008291,False
6866,2985,bird,bird,0.194171,0.200077,-0.005905,False
6867,1076,airplane,airplane,0.194147,0.208938,-0.014791,False
6868,4591,airplane,airplane,0.194147,0.204311,-0.010164,False
6869,824,horse,horse,0.194146,0.215864,-0.021718,False
6870,4563,horse,horse,0.194143,0.205541,-0.011397,False
6871,1435,automobile,automobile,0.194141,0.200962,-0.006820,False
6872,496,airplane,airplane,0.194138,0.212801,-0.018662,False
6873,2794,airplane,airplane,0.194133,0.202071,-0.007938,False
6874,5043,airplane,airplane,0.194124,0.193011,0.001113,False
6875,9732,truck,truck,0.194122,0.211184,-0.017062,False
6876,7335,deer,deer,0.194120,0.224532,-0.030413,False
6877,3552,ship,ship,0.194112,0.208653,-0.014541,False
6878,3777,horse,horse,0.194111,0.218114,-0.024003,False
6879,7616,airplane,airplane,0.194109,0.200472,-0.006363,False
6880,3842,ship,ship,0.194106,0.216398,-0.022292,False
6881,5108,automobile,automobile,0.194098,0.219541,-0.025443,False
6882,5963,truck,automobile,0.194098,0.209431,-0.015333,False
6883,1614,automobile,automobile,0.194093,0.205927,-0.011834,False
6884,1422,ship,ship,0.194080,0.211185,-0.017105,False
6885,6479,deer,deer,0.194078,0.222651,-0.028573,False
6886,9354,airplane,bird,0.194068,0.200166,-0.006099,False
6887,9938,truck,truck,0.194061,0.206157,-0.012096,False
6888,8567,ship,ship,0.194043,0.198836,-0.004793,False
6889,1856,ship,ship,0.194024,0.198413,-0.004389,False
6890,9487,automobile,automobile,0.194024,0.199444,-0.005420,False
6891,3031,horse,horse,0.194007,0.210396,-0.016389,False
6892,9335,deer,deer,0.194007,0.213753,-0.019746,False
6893,195,bird,bird,0.194004,0.205979,-0.011974,False
6894,3893,truck,truck,0.194000,0.207760,-0.013760,False
6895,868,airplane,airplane,0.193995,0.211812,-0.017817,False
6896,180,airplane,airplane,0.193992,0.206660,-0.012668,False
6897,7860,ship,ship,0.193984,0.209652,-0.015668,False
6898,6536,automobile,automobile,0.193982,0.205738,-0.011756,False
6899,6252,bird,bird,0.193979,0.212694,-0.018715,False
6900,172,truck,truck,0.193948,0.207785,-0.013837,False
6901,9768,horse,horse,0.193947,0.218959,-0.025011,False
6902,2916,automobile,automobile,0.193947,0.202493,-0.008546,False
6903,6642,truck,truck,0.193930,0.202219,-0.008290,False
6904,3963,automobile,automobile,0.193926,0.202959,-0.009033,False
6905,6416,horse,horse,0.193925,0.209831,-0.015906,False
6906,7601,ship,ship,0.193922,0.210610,-0.016688,False
6907,7977,ship,ship,0.193914,0.201913,-0.007999,False
6908,8603,automobile,automobile,0.193902,0.196100,-0.002198,False
6909,197,ship,ship,0.193901,0.201624,-0.007723,False
6910,5304,horse,horse,0.193883,0.212184,-0.018300,False
6911,6336,deer,horse,0.193881,0.210498,-0.016617,False
6912,265,ship,ship,0.193880,0.196771,-0.002891,False
6913,471,horse,horse,0.193876,0.213064,-0.019188,False
6914,3282,truck,truck,0.193859,0.211226,-0.017367,False
6915,9978,horse,horse,0.193857,0.232473,-0.038616,False
6916,1054,automobile,automobile,0.193856,0.211520,-0.017664,False
6917,3276,deer,horse,0.193854,0.228350,-0.034497,False
6918,7307,ship,ship,0.193852,0.194773,-0.000921,False
6919,4533,ship,ship,0.193845,0.195499,-0.001655,False
6920,8940,frog,frog,0.193843,0.207474,-0.013631,False
6921,6643,automobile,truck,0.193839,0.214458,-0.020619,False
6922,2579,ship,ship,0.193832,0.209701,-0.015868,False
6923,3295,truck,truck,0.193820,0.212703,-0.018883,False
6924,369,automobile,automobile,0.193812,0.206948,-0.013136,False
6925,1001,airplane,airplane,0.193811,0.213365,-0.019554,False
6926,864,airplane,airplane,0.193810,0.222163,-0.028353,False
6927,2174,truck,truck,0.193805,0.214235,-0.020430,False
6928,996,ship,ship,0.193802,0.195196,-0.001394,False
6929,3099,truck,truck,0.193782,0.193118,0.000663,False
6930,2517,truck,truck,0.193774,0.203638,-0.009864,False
6931,7945,frog,frog,0.193768,0.211993,-0.018224,False
6932,4504,airplane,airplane,0.193765,0.205210,-0.011446,False
6933,6504,horse,horse,0.193754,0.227710,-0.033955,False
6934,8351,airplane,airplane,0.193749,0.200794,-0.007045,False
6935,8761,airplane,airplane,0.193738,0.206932,-0.013194,False
6936,82,automobile,automobile,0.193736,0.213261,-0.019525,False
6937,7774,airplane,airplane,0.193723,0.205726,-0.012003,False
6938,5803,automobile,automobile,0.193707,0.214196,-0.020489,False
6939,2293,ship,ship,0.193696,0.203596,-0.009900,False
6940,8643,airplane,airplane,0.193693,0.209520,-0.015826,False
6941,8556,deer,deer,0.193693,0.224756,-0.031063,False
6942,1886,ship,ship,0.193685,0.202008,-0.008323,False
6943,6251,automobile,truck,0.193679,0.207871,-0.014192,False
6944,2582,dog,dog,0.193673,0.257375,-0.063703,False
6945,9048,airplane,airplane,0.193670,0.202780,-0.009109,False
6946,5558,horse,horse,0.193667,0.212589,-0.018922,False
6947,4773,automobile,automobile,0.193660,0.206463,-0.012803,False
6948,425,truck,truck,0.193655,0.211309,-0.017654,False
6949,1021,automobile,automobile,0.193648,0.209371,-0.015722,False
6950,3103,frog,frog,0.193646,0.211717,-0.018071,False
6951,8775,automobile,automobile,0.193641,0.206133,-0.012492,False
6952,4338,truck,truck,0.193640,0.194007,-0.000368,False
6953,8189,ship,ship,0.193634,0.204118,-0.010484,False
6954,9407,frog,frog,0.193628,0.200659,-0.007031,False
6955,8564,automobile,automobile,0.193625,0.196633,-0.003008,False
6956,8706,horse,horse,0.193622,0.219727,-0.026105,False
6957,5249,ship,ship,0.193606,0.194958,-0.001352,False
6958,7624,bird,bird,0.193605,0.203322,-0.009717,False
6959,7021,automobile,automobile,0.193604,0.214932,-0.021328,False
6960,7898,automobile,automobile,0.193604,0.209500,-0.015896,False
6961,908,ship,ship,0.193596,0.201592,-0.007996,False
6962,2532,airplane,automobile,0.193595,0.211459,-0.017865,False
6963,9262,airplane,bird,0.193593,0.198711,-0.005118,False
6964,944,airplane,airplane,0.193593,0.210604,-0.017011,False
6965,8809,ship,ship,0.193591,0.201629,-0.008038,False
6966,8441,ship,ship,0.193589,0.189443,0.004146,False
6967,1188,airplane,airplane,0.193579,0.211409,-0.017829,False
6968,1631,automobile,automobile,0.193567,0.213785,-0.020218,False
6969,1556,ship,ship,0.193558,0.194040,-0.000481,False
6970,4278,automobile,automobile,0.193551,0.196120,-0.002569,False
6971,3661,automobile,automobile,0.193541,0.205507,-0.011965,False
6972,4015,automobile,automobile,0.193535,0.209487,-0.015952,False
6973,4053,deer,deer,0.193520,0.221828,-0.028308,False
6974,2282,truck,truck,0.193519,0.200552,-0.007033,False
6975,6655,automobile,automobile,0.193503,0.204696,-0.011193,False
6976,246,automobile,automobile,0.193497,0.202221,-0.008724,False
6977,9866,automobile,automobile,0.193497,0.218399,-0.024902,False
6978,6621,airplane,airplane,0.193490,0.208355,-0.014865,False
6979,56,horse,horse,0.193489,0.219611,-0.026122,False
6980,6417,automobile,automobile,0.193474,0.216596,-0.023122,False
6981,6950,ship,ship,0.193472,0.225404,-0.031932,False
6982,7997,automobile,automobile,0.193470,0.211182,-0.017712,False
6983,6474,ship,ship,0.193468,0.210005,-0.016537,False
6984,5074,airplane,airplane,0.193457,0.202677,-0.009220,False
6985,335,truck,truck,0.193457,0.211152,-0.017695,False
6986,6841,automobile,automobile,0.193449,0.216618,-0.023169,False
6987,1726,airplane,airplane,0.193446,0.210761,-0.017315,False
6988,4492,ship,ship,0.193440,0.199388,-0.005948,False
6989,4291,frog,frog,0.193423,0.200064,-0.006641,False
6990,7937,automobile,automobile,0.193423,0.211740,-0.018317,False
6991,325,automobile,automobile,0.193408,0.205744,-0.012336,False
6992,2077,airplane,airplane,0.193408,0.216404,-0.022996,False
6993,4254,ship,ship,0.193403,0.206117,-0.012715,False
6994,8364,horse,ship,0.193394,0.214517,-0.021123,False
6995,5483,automobile,automobile,0.193392,0.202835,-0.009442,False
6996,9117,truck,truck,0.193392,0.222850,-0.029459,False
6997,5146,airplane,airplane,0.193389,0.218399,-0.025009,False
6998,8655,ship,ship,0.193377,0.196639,-0.003262,False
6999,3729,ship,ship,0.193372,0.200937,-0.007565,False
7000,4134,automobile,automobile,0.193367,0.218550,-0.025183,False
7001,4974,horse,horse,0.193363,0.210754,-0.017391,False
7002,6022,airplane,airplane,0.193362,0.208275,-0.014912,False
7003,6290,truck,truck,0.193361,0.204010,-0.010649,False
7004,2160,airplane,airplane,0.193358,0.207567,-0.014209,False
7005,3647,automobile,automobile,0.193352,0.202980,-0.009628,False
7006,9473,airplane,airplane,0.193350,0.211297,-0.017948,False
7007,449,bird,bird,0.193345,0.198398,-0.005053,False
7008,14,truck,truck,0.193336,0.197201,-0.003865,False
7009,1898,airplane,airplane,0.193327,0.209789,-0.016462,False
7010,1882,automobile,automobile,0.193324,0.216557,-0.023233,False
7011,8763,truck,truck,0.193307,0.209253,-0.015946,False
7012,209,truck,truck,0.193306,0.203753,-0.010446,False
7013,1671,ship,ship,0.193300,0.202964,-0.009665,False
7014,1417,truck,truck,0.193293,0.209746,-0.016453,False
7015,1256,truck,truck,0.193289,0.201162,-0.007872,False
7016,8054,truck,truck,0.193289,0.202951,-0.009662,False
7017,1845,horse,horse,0.193284,0.230844,-0.037560,False
7018,6612,horse,horse,0.193257,0.224094,-0.030836,False
7019,8673,truck,truck,0.193256,0.202459,-0.009203,False
7020,675,airplane,airplane,0.193256,0.208161,-0.014906,False
7021,4255,truck,ship,0.193241,0.204369,-0.011129,False
7022,4251,ship,airplane,0.193236,0.204583,-0.011347,False
7023,2326,horse,horse,0.193235,0.209128,-0.015892,False
7024,4187,airplane,airplane,0.193232,0.211996,-0.018763,False
7025,6852,truck,truck,0.193221,0.196352,-0.003130,False
7026,3079,ship,ship,0.193219,0.201655,-0.008436,False
7027,7386,dog,dog,0.193212,0.254488,-0.061275,False
7028,4328,airplane,airplane,0.193210,0.211339,-0.018129,False
7029,4409,ship,ship,0.193207,0.199875,-0.006669,False
7030,2594,airplane,truck,0.193201,0.218363,-0.025162,False
7031,3792,airplane,airplane,0.193197,0.208173,-0.014976,False
7032,557,deer,deer,0.193191,0.217134,-0.023942,False
7033,7492,truck,truck,0.193154,0.221758,-0.028604,False
7034,5213,cat,bird,0.193150,0.203807,-0.010658,True
7035,5832,truck,truck,0.193133,0.206391,-0.013257,False
7036,4856,horse,horse,0.193117,0.210974,-0.017857,False
7037,2785,deer,bird,0.193104,0.206463,-0.013359,False
7038,7402,airplane,airplane,0.193104,0.218444,-0.025340,False
7039,4480,truck,truck,0.193090,0.206401,-0.013311,False
7040,9204,truck,truck,0.193088,0.203059,-0.009971,False
7041,4838,automobile,automobile,0.193073,0.189918,0.003154,False
7042,4761,truck,truck,0.193071,0.187788,0.005284,False
7043,4456,horse,horse,0.193070,0.209359,-0.016289,False
7044,8117,ship,ship,0.193068,0.202497,-0.009428,False
7045,4796,truck,truck,0.193058,0.212141,-0.019083,False
7046,3366,ship,ship,0.193041,0.205510,-0.012469,False
7047,8501,ship,ship,0.193035,0.222346,-0.029311,False
7048,9183,ship,ship,0.193029,0.198473,-0.005443,False
7049,769,deer,deer,0.193024,0.219663,-0.026638,False
7050,159,deer,deer,0.193019,0.222105,-0.029086,False
7051,3205,ship,ship,0.193018,0.198778,-0.005760,False
7052,7617,bird,bird,0.193016,0.200688,-0.007672,False
7053,117,deer,deer,0.193012,0.222824,-0.029812,False
7054,1508,ship,ship,0.193003,0.207352,-0.014349,False
7055,2099,automobile,automobile,0.192990,0.199785,-0.006795,False
7056,2591,ship,ship,0.192971,0.204988,-0.012017,False
7057,1220,truck,truck,0.192970,0.201394,-0.008424,False
